USGS Water name,Common water Name,Section number 2,County,Survey date,Survey Record,Upstream Survey Latitude,Dowstream Survey Latitude,Upstream Survey Longitude,Downstream Survey Longitude,Section length (ft),Average wetted width (ft),Average water depth (ft),Air temperature (F),Water temperature (C),Flatwater %,Pool %,Riffle %,Water clarity (ft),Survey direction,Weather,Family,Order,Genus,Species,Sub-species,Strain,Fish name,Estimated density (fish/mi),Survey notes,Water Latitude,Water Longitude
North Fork American River,North Fork of the American River,NOR-2612,Placer,10/2/2012,2716,39.21805,39.21789,120.55884,120.55943,166.7,37.9,1.5,82.4,16,100,0,0,15,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,irideus,,"trout, rainbow, coastal",63,,39.21278,-120.57894
North Fork American River,North Fork of the American River,NOR-2712,Placer,9/24/2012,2717,39.21707,39.21728,120.49515,120.49561,144.7,43.8,3.5,68,13,100,0,0,20,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,irideus,,"trout, rainbow, coastal",3977,,39.21278,-120.57894
North Fork American River,North Fork of the American River,NOR-2712,Placer,9/24/2012,2717,39.21707,39.21728,120.49515,120.49561,144.7,43.8,3.5,68,13,100,0,0,20,Upstream,clear sunny,Cyprinidae,Cypriniformes,all,spp.,,,minnow,146,,39.21278,-120.57894
North Fork American River,North Fork of the American River,NOR-2812,Placer,9/24/2012,2717,39.21725,39.21740,120.48747,120.48804,194,32.2,1.8,68,13,75,0,25,20,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,irideus,,"trout, rainbow, coastal",4627,,39.21278,-120.57894
North Fork American River,North Fork of the American River,NOR-2912,Placer,9/24/2012,2717,39.21753,39.21758,120.47984,120.48004,57.4,88.9,0.7,71.6,13.5,100,0,0,3,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,irideus,,"trout, rainbow, coastal",2576,,39.21278,-120.57894
Eldorado Creek,Eldorado Creek,ELD-112,Placer,8/28/2012,2718,39.03399,39.03392,120.71096,120.71031,175,23.3,0.7,68,16,100,0,0,5,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,irideus,,"trout, rainbow, coastal",1237,,39.033157239846,-120.709992460506
Eldorado Creek,Eldorado Creek,ELD-212,Placer,8/28/2012,2718,39.03870,39.03820,120.71036,120.71048,161.5,28.9,0.6,78.8,18,0,0,100,4,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,irideus,,"trout, rainbow, coastal",621,,39.033157239846,-120.709992460506
Eldorado Creek,Eldorado Creek,ELD-212,Placer,8/28/2012,2718,39.03870,39.03820,120.71036,120.71048,161.5,28.9,0.6,78.8,18,0,0,100,4,Upstream,clear sunny,Cottidae,Scorpaeniformes,all,spp.,,,sculpin,131,,39.033157239846,-120.709992460506
Eldorado Creek,Eldorado Creek,ELD-312,Placer,8/28/2012,2718,39.04420,39.04383,120.70712,120.70744,87.2,24.6,0.8,78.8,18,100,0,0,5,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,irideus,,"trout, rainbow, coastal",1029,,39.033157239846,-120.709992460506
Eldorado Creek,Eldorado Creek,ELD-412,Placer,8/28/2012,2718,39.04934,39.04903,120.70843,120.70825,108,24.8,2,82.4,17,0,100,0,10,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,irideus,,"trout, rainbow, coastal",1369,,39.033157239846,-120.709992460506
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-112,Placer,8/27/2012,2719,39.00966,39.00961,120.74217,120.74229,67.4,25.3,1.7,86,21,100,0,0,6,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,irideus,,"trout, rainbow, coastal",157,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-112,Placer,8/27/2012,2719,39.00966,39.00961,120.74217,120.74229,67.4,25.3,1.7,86,21,100,0,0,6,Upstream,clear sunny,Cyprinidae,Cypriniformes,all,spp.,,,minnow,5875,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-212,Placer,8/27/2012,2719,39.01284,39.01237,120.73797,120.73859,249,48.2,0.8,86,21,0,0,100,4,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,irideus,,"trout, rainbow, coastal",21,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-212,Placer,8/27/2012,2719,39.01284,39.01237,120.73797,120.73859,249,48.2,0.8,86,21,0,0,100,4,Upstream,clear sunny,Cyprinidae,Cypriniformes,all,spp.,,,minnow,3605,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-312,Placer,8/27/2012,2719,39.07788,39.01772,120.73485,120.73492,80.8,26.4,1.2,89.6,22,100,0,0,5,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,irideus,,"trout, rainbow, coastal",392,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-312,Placer,8/27/2012,2719,39.07788,39.01772,120.73485,120.73492,80.8,26.4,1.2,89.6,22,100,0,0,5,Upstream,clear sunny,Cyprinidae,Cypriniformes,all,spp.,,,minnow,3267,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-412,Placer,8/27/2012,2719,39.01652,39.01634,120.73257,120.73299,184.4,35.9,1.5,82.4,21,100,0,0,10,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,irideus,,"trout, rainbow, coastal",200,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-412,Placer,8/27/2012,2719,39.01652,39.01634,120.73257,120.73299,184.4,35.9,1.5,82.4,21,100,0,0,10,Upstream,clear sunny,Cyprinidae,Cypriniformes,all,spp.,,,minnow,15634,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-412,Placer,8/27/2012,2719,39.01652,39.01634,120.73257,120.73299,184.4,35.9,1.5,82.4,21,100,0,0,10,Upstream,clear sunny,Catostomidae,Cypriniformes,all,spp.,,,sucker,229,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-512,Placer,8/27/2012,2719,39.02157,39.02116,120.72420,120.72466,195.5,31.7,3.3,82.4,21,0,100,0,10,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,irideus,,"trout, rainbow, coastal",162,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-512,Placer,8/27/2012,2719,39.02157,39.02116,120.72420,120.72466,195.5,31.7,3.3,82.4,21,0,100,0,10,Upstream,clear sunny,Cyprinidae,Cypriniformes,all,spp.,,,minnow,1566,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-512,Placer,8/27/2012,2719,39.02157,39.02116,120.72420,120.72466,195.5,31.7,3.3,82.4,21,0,100,0,10,Upstream,clear sunny,Catostomidae,Cypriniformes,all,spp.,,,sucker,54,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-612,Placer,8/27/2012,2719,39.02737,39.02715,120.71504,120.71516,171.5,45.2,1.8,86,21,100,0,0,8,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,irideus,,"trout, rainbow, coastal",62,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-612,Placer,8/27/2012,2719,39.02737,39.02715,120.71504,120.71516,171.5,45.2,1.8,86,21,100,0,0,8,Upstream,clear sunny,Cyprinidae,Cypriniformes,all,spp.,,,minnow,19827,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-612,Placer,8/27/2012,2719,39.02737,39.02715,120.71504,120.71516,171.5,45.2,1.8,86,21,100,0,0,8,Upstream,clear sunny,Catostomidae,Cypriniformes,all,spp.,,,sucker,31,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-612,Placer,8/27/2012,2719,39.02737,39.02715,120.71504,120.71516,171.5,45.2,1.8,86,21,100,0,0,8,Upstream,clear sunny,Cottidae,Scorpaeniformes,all,spp.,,,sculpin,92,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-1012,Placer,8/28/2012,2720,39.04124,39.04082,120.68905,120.68957,166,42.2,1.3,84.2,18,0,0,100,4,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,irideus,,"trout, rainbow, coastal",1177,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-1012,Placer,8/28/2012,2720,39.04124,39.04082,120.68905,120.68957,166,42.2,1.3,84.2,18,0,0,100,4,Upstream,clear sunny,Cyprinidae,Cypriniformes,all,spp.,,,minnow,1431,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-712,Placer,8/28/2012,2720,39.03508,39.03371,120.70687,120.70701,507,41.8,1.1,69.8,19,100,0,0,4,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,irideus,,"trout, rainbow, coastal",167,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-712,Placer,8/28/2012,2720,39.03508,39.03371,120.70687,120.70701,507,41.8,1.1,69.8,19,100,0,0,4,Upstream,clear sunny,Cyprinidae,Cypriniformes,all,spp.,,,minnow,396,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-712,Placer,8/28/2012,2720,39.03508,39.03371,120.70687,120.70701,507,41.8,1.1,69.8,19,100,0,0,4,Upstream,clear sunny,Cottidae,Scorpaeniformes,all,spp.,,,sculpin,10,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-712,Placer,8/28/2012,2720,39.03508,39.03371,120.70687,120.70701,507,41.8,1.1,69.8,19,100,0,0,4,Upstream,clear sunny,Catostomidae,Cypriniformes,all,spp.,,,sucker,10,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-812,Placer,8/28/2012,2720,39.03568,39.03545,120.70264,120.70333,306.7,44.9,1.6,69.8,19,100,0,0,10,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,irideus,,"trout, rainbow, coastal",482,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-812,Placer,8/28/2012,2720,39.03568,39.03545,120.70264,120.70333,306.7,44.9,1.6,69.8,19,100,0,0,10,Upstream,clear sunny,Cyprinidae,Cypriniformes,all,spp.,,,minnow,193,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-812,Placer,8/28/2012,2720,39.03568,39.03545,120.70264,120.70333,306.7,44.9,1.6,69.8,19,100,0,0,10,Upstream,clear sunny,Catostomidae,Cypriniformes,all,spp.,,,sucker,103,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-912,Placer,8/28/2012,2720,39.03693,39.03687,120.69683,120.69714,103.4,41.1,0.9,84.2,18,0,0,100,3,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,irideus,,"trout, rainbow, coastal",1123,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-912,Placer,8/28/2012,2720,39.03693,39.03687,120.69683,120.69714,103.4,41.1,0.9,84.2,18,0,0,100,3,Upstream,clear sunny,Cyprinidae,Cypriniformes,all,spp.,,,minnow,613,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-912,Placer,8/28/2012,2720,39.03693,39.03687,120.69683,120.69714,103.4,41.1,0.9,84.2,18,0,0,100,3,Upstream,clear sunny,Catostomidae,Cypriniformes,all,spp.,,,sucker,204,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-1112,Placer,8/29/2012,2721,39.08391,39.08361,120.65260,120.65189,69.7,50.1,2.3,69.8,16,0,100,0,10,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,irideus,,"trout, rainbow, coastal",1364,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-1212,Placer,8/29/2012,2721,39.08620,39.08598,120.64941,120.64958,110.6,40.3,0.9,69.8,16,100,0,0,4,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,irideus,,"trout, rainbow, coastal",2292,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-1312,Placer,8/29/2012,2721,39.08842,39.08821,120.64577,120.64596,97.8,69.7,0.7,82.4,18,100,0,0,4,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,irideus,,"trout, rainbow, coastal",5237,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-1412,Placer,8/29/2012,2721,39.09031,39.09029,120.65038,120.65007,97.1,33.9,1.2,82.4,18,100,0,0,5,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,irideus,,"trout, rainbow, coastal",1740,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-1512,Placer,8/29/2012,2721,39.10126,39.10123,120.65369,120.65335,88.5,72.7,0.7,82.4,,50,0,50,3,Upstream,clear sunny,,,all,,,,Not Listed/Provided/Applicable,60,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-1512,Placer,8/29/2012,2721,39.10126,39.10123,120.65369,120.65335,88.5,72.7,0.7,82.4,,50,0,50,3,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,irideus,,"trout, rainbow, coastal",477,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-1512,Placer,8/29/2012,2721,39.10126,39.10123,120.65369,120.65335,88.5,72.7,0.7,82.4,,50,0,50,3,Upstream,clear sunny,Cyprinidae,Cypriniformes,all,spp.,,,minnow,60,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-1612,Placer,8/29/2012,2721,39.10522,39.10471,120.65266,120.65274,237.2,49.2,0.9,82.4,15,0,0,100,4,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,irideus,,"trout, rainbow, coastal",1692,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-1612,Placer,8/29/2012,2721,39.10522,39.10471,120.65266,120.65274,237.2,49.2,0.9,82.4,15,0,0,100,4,Upstream,clear sunny,Salmonidae,Salmoniformes,all,spp.,,,trout,45,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-1712,Placer,8/29/2012,2721,39.10956,39.10952,120.65077,120.65106,106.7,31,0.9,82.4,15,0,0,100,2,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,irideus,,"trout, rainbow, coastal",1039,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-1812,Placer,8/30/2012,2722,39.11266,39.11244,120.64560,120.64588,121.5,43.7,3,75.2,15,0,100,0,15,Upstream,clear sunny,,,,,,,,,Fish abundance data unavailable.,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-1912,Placer,8/30/2012,2722,39.11216,39.11154,120.64012,120.64038,122.6,43.7,0.8,75.2,15,100,0,0,6,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,irideus,,"trout, rainbow, coastal",3316,,39.01018,120.746
North Fork of Middle Fork American River,North Fork Middle Fork American River,NOR-2012,Placer,8/30/2012,2722,39.11560,39.11422,120.63618,120.63663,463,34.1,5.1,84.2,18,0,100,0,20,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,irideus,,"trout, rainbow, coastal",1300,,39.01018,120.746
Big Rock Creek,Big Rock Creek,BIG-112,Los Angeles,6/21/2012,2723,34.42160,34.42183,117.83913,117.83918,74,20.6,1.2,80.6,18,100,0,0,10,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,,,"trout, rainbow",1427,,34.43102,-117.85054
Big Rock Creek,Big Rock Creek,BIG-212,Los Angeles,6/21/2012,2723,34.41816,34.41832,117.83911,117.83899,63.1,16.8,0.4,80.6,20,100,0,0,10,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,,,"trout, rainbow",1255,,34.43102,-117.85054
Big Rock Creek,Big Rock Creek,BIG-312,Los Angeles,6/21/2012,2723,34.41454,34.41454,117.83311,117.83333,79.8,15.2,0.4,80.6,13,100,0,0,10,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,,,"trout, rainbow",3044,,34.43102,-117.85054
Big Rock Creek,Big Rock Creek,BIG-412,Los Angeles,6/21/2012,2723,34.41294,34.41293,117.82733,117.82752,63,9.6,0.3,80.6,13,100,0,0,10,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,,,"trout, rainbow",419,,34.43102,-117.85054
Big Rock Creek,Big Rock Creek,BIG-512,Los Angeles,6/21/2012,2723,34.40942,34.40955,117.82368,117.82355,53.5,6.8,0.2,89.6,13,0,50,50,10,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,,,"trout, rainbow",197,,34.43102,-117.85054
Green Creek,Green Creek,GRE-112,Mono,7/8/2012,2724,38.14284,38.14303,119.22571,119.22552,74,22.2,1.1,86,17,50,0,50,4,Upstream,clear sunny,Salmonidae,Salmoniformes,Salvelinus,fontinalis,,,"trout, brook",71,,38.10535,-119.2919
Green Creek,Green Creek,GRE-112,Mono,7/8/2012,2724,38.14284,38.14303,119.22571,119.22552,74,22.2,1.1,86,17,50,0,50,4,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,,,"trout, rainbow",357,,38.10535,-119.2919
Green Creek,Green Creek,GRE-112,Mono,7/8/2012,2724,38.14284,38.14303,119.22571,119.22552,74,22.2,1.1,86,17,50,0,50,4,Upstream,clear sunny,Salmonidae,Salmoniformes,all,spp.,,,trout,71,,38.10535,-119.2919
Green Creek,Green Creek,GRE-112,Mono,7/8/2012,2724,38.14284,38.14303,119.22571,119.22552,74,22.2,1.1,86,17,50,0,50,4,Upstream,clear sunny,Salmonidae,Salmoniformes,Salmo,trutta,,,"trout, brown",143,,38.10535,-119.2919
Green Creek,Green Creek,GRE-212,Mono,7/8/2012,2724,38.14023,38.14034,119.23084,119.23050,125.2,32.2,0.6,62.6,17,100,0,0,4,Upstream,scattered clouds,Salmonidae,Salmoniformes,Salvelinus,fontinalis,,,"trout, brook",84,,38.10535,-119.2919
Green Creek,Green Creek,GRE-212,Mono,7/8/2012,2724,38.14023,38.14034,119.23084,119.23050,125.2,32.2,0.6,62.6,17,100,0,0,4,Upstream,scattered clouds,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,,,"trout, rainbow",548,,38.10535,-119.2919
Green Creek,Green Creek,GRE-212,Mono,7/8/2012,2724,38.14023,38.14034,119.23084,119.23050,125.2,32.2,0.6,62.6,17,100,0,0,4,Upstream,scattered clouds,Salmonidae,Salmoniformes,all,spp.,,,trout,169,,38.10535,-119.2919
Green Creek,Green Creek,GRE-212,Mono,7/8/2012,2724,38.14023,38.14034,119.23084,119.23050,125.2,32.2,0.6,62.6,17,100,0,0,4,Upstream,scattered clouds,Salmonidae,Salmoniformes,Salmo,trutta,,,"trout, brown",422,,38.10535,-119.2919
Green Creek,Green Creek,GRE-312,Mono,7/8/2012,2724,38.13634,38.13633,119.23244,119.23217,77.5,23,1.1,77,20,100,0,0,6,Upstream,scattered clouds,Salmonidae,Salmoniformes,Salvelinus,fontinalis,,,"trout, brook",68,,38.10535,-119.2919
Green Creek,Green Creek,GRE-312,Mono,7/8/2012,2724,38.13634,38.13633,119.23244,119.23217,77.5,23,1.1,77,20,100,0,0,6,Upstream,scattered clouds,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,,,"trout, rainbow",68,,38.10535,-119.2919
Green Creek,Green Creek,GRE-312,Mono,7/8/2012,2724,38.13634,38.13633,119.23244,119.23217,77.5,23,1.1,77,20,100,0,0,6,Upstream,scattered clouds,Salmonidae,Salmoniformes,Salmo,trutta,,,"trout, brown",1703,,38.10535,-119.2919
Green Creek,Green Creek,GRE-412,Mono,7/8/2012,2724,38.13376,38.13378,119.23551,119.23518,166,25.8,1.3,69.8,20,100,0,0,5,Upstream,clear sunny,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,,,"trout, rainbow",413,,38.10535,-119.2919
Green Creek,Green Creek,GRE-412,Mono,7/8/2012,2724,38.13376,38.13378,119.23551,119.23518,166,25.8,1.3,69.8,20,100,0,0,5,Upstream,clear sunny,Salmonidae,Salmoniformes,all,spp.,,,trout,732,,38.10535,-119.2919
Green Creek,Green Creek,GRE-412,Mono,7/8/2012,2724,38.13376,38.13378,119.23551,119.23518,166,25.8,1.3,69.8,20,100,0,0,5,Upstream,clear sunny,Catostomidae,Cypriniformes,all,spp.,,,sucker,64,,38.10535,-119.2919
Green Creek,Green Creek,GRE-412,Mono,7/8/2012,2724,38.13376,38.13378,119.23551,119.23518,166,25.8,1.3,69.8,20,100,0,0,5,Upstream,clear sunny,Salmonidae,Salmoniformes,Salmo,trutta,,,"trout, brown",732,,38.10535,-119.2919
Green Creek,Green Creek,GRE-512,Mono,7/8/2012,2724,38.12803,38.12844,119.23687,119.23662,176.4,29.3,1.5,69.8,20,0,100,0,5,Upstream,scattered clouds,Salmonidae,Salmoniformes,Salvelinus,fontinalis,,,"trout, brook",60,,38.10535,-119.2919
Green Creek,Green Creek,GRE-512,Mono,7/8/2012,2724,38.12803,38.12844,119.23687,119.23662,176.4,29.3,1.5,69.8,20,0,100,0,5,Upstream,scattered clouds,Salmonidae,Salmoniformes,Oncorhynchus,mykiss,,,"trout, rainbow",30,,38.10535,-119.2919
Green Creek,Green Creek,GRE-512,Mono,7/8/2012,2724,38.12803,38.12844,119.23687,119.23662,176.4,29.3,1.5,69.8,20,0,100,0,5,Upstream,scattered clouds,Salmonidae,Salmoniformes,all,spp.,,,trout,150,,38.10535,-119.2919
Green Creek,Green Creek,GRE-512,Mono,7/8/2012,2724,38.12803,38.12844,119.23687,119.23662,176.4,29.3,1.5,69.8,20,0,100,0,5,Upstream,scattered clouds,Salmonidae,Salmoniformes,Salmo,trutta,,,"trout, brown",2604,,38.10535,-119.2919
Green Creek,Green Creek,GRE-1012,Mono,7/9/2012,2725,38.11596,38.11592,119.26334,119.26315,72.3,12.1,0.6,78.8,13,100,0,0,2,Upstream,clear sunny,Salmonidae,Salmoniformes,Salvelinus,fontinalis,,,"trout, brook",146,,38.10535,-119.2919
Green Creek,Green Creek,GRE-1012,Mono,7/9/2012,2725,38.11596,38.11592,119.26334,119.26315,72.3,12.1,0.6,78.8,13,100,0,0,2,Upstream,clear sunny,Salmonidae,Salmoniformes,all,spp.,,,trout,219,,38.10535,-119.2919
